sequence	frame	bin_path	label_path
02	003593	SemanticKitti/sequences/02/velodyne/003593.bin	SemanticKitti/sequences/02/polar_512_prlb/003593.pt
02	003645	SemanticKitti/sequences/02/velodyne/003645.bin	SemanticKitti/sequences/02/polar_512_prlb/003645.pt
02	003728	SemanticKitti/sequences/02/velodyne/003728.bin	SemanticKitti/sequences/02/polar_512_prlb/003728.pt
02	003738	SemanticKitti/sequences/02/velodyne/003738.bin	SemanticKitti/sequences/02/polar_512_prlb/003738.pt
02	003867	SemanticKitti/sequences/02/velodyne/003867.bin	SemanticKitti/sequences/02/polar_512_prlb/003867.pt
02	003913	SemanticKitti/sequences/02/velodyne/003913.bin	SemanticKitti/sequences/02/polar_512_prlb/003913.pt
02	003923	SemanticKitti/sequences/02/velodyne/003923.bin	SemanticKitti/sequences/02/polar_512_prlb/003923.pt
02	003955	SemanticKitti/sequences/02/velodyne/003955.bin	SemanticKitti/sequences/02/polar_512_prlb/003955.pt
02	003958	SemanticKitti/sequences/02/velodyne/003958.bin	SemanticKitti/sequences/02/polar_512_prlb/003958.pt
02	003983	SemanticKitti/sequences/02/velodyne/003983.bin	SemanticKitti/sequences/02/polar_512_prlb/003983.pt
02	004008	SemanticKitti/sequences/02/velodyne/004008.bin	SemanticKitti/sequences/02/polar_512_prlb/004008.pt
02	004048	SemanticKitti/sequences/02/velodyne/004048.bin	SemanticKitti/sequences/02/polar_512_prlb/004048.pt
02	004067	SemanticKitti/sequences/02/velodyne/004067.bin	SemanticKitti/sequences/02/polar_512_prlb/004067.pt
02	004114	SemanticKitti/sequences/02/velodyne/004114.bin	SemanticKitti/sequences/02/polar_512_prlb/004114.pt
02	004222	SemanticKitti/sequences/02/velodyne/004222.bin	SemanticKitti/sequences/02/polar_512_prlb/004222.pt
02	004226	SemanticKitti/sequences/02/velodyne/004226.bin	SemanticKitti/sequences/02/polar_512_prlb/004226.pt
02	004231	SemanticKitti/sequences/02/velodyne/004231.bin	SemanticKitti/sequences/02/polar_512_prlb/004231.pt
02	004322	SemanticKitti/sequences/02/velodyne/004322.bin	SemanticKitti/sequences/02/polar_512_prlb/004322.pt
02	004327	SemanticKitti/sequences/02/velodyne/004327.bin	SemanticKitti/sequences/02/polar_512_prlb/004327.pt
02	004385	SemanticKitti/sequences/02/velodyne/004385.bin	SemanticKitti/sequences/02/polar_512_prlb/004385.pt
02	004391	SemanticKitti/sequences/02/velodyne/004391.bin	SemanticKitti/sequences/02/polar_512_prlb/004391.pt
02	004431	SemanticKitti/sequences/02/velodyne/004431.bin	SemanticKitti/sequences/02/polar_512_prlb/004431.pt
02	004499	SemanticKitti/sequences/02/velodyne/004499.bin	SemanticKitti/sequences/02/polar_512_prlb/004499.pt
03	000005	SemanticKitti/sequences/03/velodyne/000005.bin	SemanticKitti/sequences/03/polar_512_prlb/000005.pt
03	000027	SemanticKitti/sequences/03/velodyne/000027.bin	SemanticKitti/sequences/03/polar_512_prlb/000027.pt
03	000033	SemanticKitti/sequences/03/velodyne/000033.bin	SemanticKitti/sequences/03/polar_512_prlb/000033.pt
03	000038	SemanticKitti/sequences/03/velodyne/000038.bin	SemanticKitti/sequences/03/polar_512_prlb/000038.pt
03	000087	SemanticKitti/sequences/03/velodyne/000087.bin	SemanticKitti/sequences/03/polar_512_prlb/000087.pt
03	000099	SemanticKitti/sequences/03/velodyne/000099.bin	SemanticKitti/sequences/03/polar_512_prlb/000099.pt
03	000110	SemanticKitti/sequences/03/velodyne/000110.bin	SemanticKitti/sequences/03/polar_512_prlb/000110.pt
03	000112	SemanticKitti/sequences/03/velodyne/000112.bin	SemanticKitti/sequences/03/polar_512_prlb/000112.pt
03	000143	SemanticKitti/sequences/03/velodyne/000143.bin	SemanticKitti/sequences/03/polar_512_prlb/000143.pt
03	000161	SemanticKitti/sequences/03/velodyne/000161.bin	SemanticKitti/sequences/03/polar_512_prlb/000161.pt
03	000233	SemanticKitti/sequences/03/velodyne/000233.bin	SemanticKitti/sequences/03/polar_512_prlb/000233.pt
03	000243	SemanticKitti/sequences/03/velodyne/000243.bin	SemanticKitti/sequences/03/polar_512_prlb/000243.pt
03	000244	SemanticKitti/sequences/03/velodyne/000244.bin	SemanticKitti/sequences/03/polar_512_prlb/000244.pt
03	000297	SemanticKitti/sequences/03/velodyne/000297.bin	SemanticKitti/sequences/03/polar_512_prlb/000297.pt
03	000314	SemanticKitti/sequences/03/velodyne/000314.bin	SemanticKitti/sequences/03/polar_512_prlb/000314.pt
03	000388	SemanticKitti/sequences/03/velodyne/000388.bin	SemanticKitti/sequences/03/polar_512_prlb/000388.pt
03	000397	SemanticKitti/sequences/03/velodyne/000397.bin	SemanticKitti/sequences/03/polar_512_prlb/000397.pt
03	000556	SemanticKitti/sequences/03/velodyne/000556.bin	SemanticKitti/sequences/03/polar_512_prlb/000556.pt
03	000575	SemanticKitti/sequences/03/velodyne/000575.bin	SemanticKitti/sequences/03/polar_512_prlb/000575.pt
03	000583	SemanticKitti/sequences/03/velodyne/000583.bin	SemanticKitti/sequences/03/polar_512_prlb/000583.pt
03	000588	SemanticKitti/sequences/03/velodyne/000588.bin	SemanticKitti/sequences/03/polar_512_prlb/000588.pt
03	000599	SemanticKitti/sequences/03/velodyne/000599.bin	SemanticKitti/sequences/03/polar_512_prlb/000599.pt
03	000608	SemanticKitti/sequences/03/velodyne/000608.bin	SemanticKitti/sequences/03/polar_512_prlb/000608.pt
03	000634	SemanticKitti/sequences/03/velodyne/000634.bin	SemanticKitti/sequences/03/polar_512_prlb/000634.pt
03	000691	SemanticKitti/sequences/03/velodyne/000691.bin	SemanticKitti/sequences/03/polar_512_prlb/000691.pt
03	000714	SemanticKitti/sequences/03/velodyne/000714.bin	SemanticKitti/sequences/03/polar_512_prlb/000714.pt
03	000725	SemanticKitti/sequences/03/velodyne/000725.bin	SemanticKitti/sequences/03/polar_512_prlb/000725.pt
03	000738	SemanticKitti/sequences/03/velodyne/000738.bin	SemanticKitti/sequences/03/polar_512_prlb/000738.pt
03	000750	SemanticKitti/sequences/03/velodyne/000750.bin	SemanticKitti/sequences/03/polar_512_prlb/000750.pt
04	000039	SemanticKitti/sequences/04/velodyne/000039.bin	SemanticKitti/sequences/04/polar_512_prlb/000039.pt
04	000041	SemanticKitti/sequences/04/velodyne/000041.bin	SemanticKitti/sequences/04/polar_512_prlb/000041.pt
04	000237	SemanticKitti/sequences/04/velodyne/000237.bin	SemanticKitti/sequences/04/polar_512_prlb/000237.pt
05	000011	SemanticKitti/sequences/05/velodyne/000011.bin	SemanticKitti/sequences/05/polar_512_prlb/000011.pt
05	000049	SemanticKitti/sequences/05/velodyne/000049.bin	SemanticKitti/sequences/05/polar_512_prlb/000049.pt
05	000064	SemanticKitti/sequences/05/velodyne/000064.bin	SemanticKitti/sequences/05/polar_512_prlb/000064.pt
05	000076	SemanticKitti/sequences/05/velodyne/000076.bin	SemanticKitti/sequences/05/polar_512_prlb/000076.pt
05	000105	SemanticKitti/sequences/05/velodyne/000105.bin	SemanticKitti/sequences/05/polar_512_prlb/000105.pt
05	000119	SemanticKitti/sequences/05/velodyne/000119.bin	SemanticKitti/sequences/05/polar_512_prlb/000119.pt
05	000143	SemanticKitti/sequences/05/velodyne/000143.bin	SemanticKitti/sequences/05/polar_512_prlb/000143.pt
05	000149	SemanticKitti/sequences/05/velodyne/000149.bin	SemanticKitti/sequences/05/polar_512_prlb/000149.pt
05	000178	SemanticKitti/sequences/05/velodyne/000178.bin	SemanticKitti/sequences/05/polar_512_prlb/000178.pt
05	000196	SemanticKitti/sequences/05/velodyne/000196.bin	SemanticKitti/sequences/05/polar_512_prlb/000196.pt
05	000206	SemanticKitti/sequences/05/velodyne/000206.bin	SemanticKitti/sequences/05/polar_512_prlb/000206.pt
05	000212	SemanticKitti/sequences/05/velodyne/000212.bin	SemanticKitti/sequences/05/polar_512_prlb/000212.pt
05	000283	SemanticKitti/sequences/05/velodyne/000283.bin	SemanticKitti/sequences/05/polar_512_prlb/000283.pt
05	000286	SemanticKitti/sequences/05/velodyne/000286.bin	SemanticKitti/sequences/05/polar_512_prlb/000286.pt
05	000343	SemanticKitti/sequences/05/velodyne/000343.bin	SemanticKitti/sequences/05/polar_512_prlb/000343.pt
05	000424	SemanticKitti/sequences/05/velodyne/000424.bin	SemanticKitti/sequences/05/polar_512_prlb/000424.pt
05	000442	SemanticKitti/sequences/05/velodyne/000442.bin	SemanticKitti/sequences/05/polar_512_prlb/000442.pt
05	000475	SemanticKitti/sequences/05/velodyne/000475.bin	SemanticKitti/sequences/05/polar_512_prlb/000475.pt
05	000484	SemanticKitti/sequences/05/velodyne/000484.bin	SemanticKitti/sequences/05/polar_512_prlb/000484.pt
05	000504	SemanticKitti/sequences/05/velodyne/000504.bin	SemanticKitti/sequences/05/polar_512_prlb/000504.pt
05	000510	SemanticKitti/sequences/05/velodyne/000510.bin	SemanticKitti/sequences/05/polar_512_prlb/000510.pt
05	000578	SemanticKitti/sequences/05/velodyne/000578.bin	SemanticKitti/sequences/05/polar_512_prlb/000578.pt
05	000605	SemanticKitti/sequences/05/velodyne/000605.bin	SemanticKitti/sequences/05/polar_512_prlb/000605.pt
05	000635	SemanticKitti/sequences/05/velodyne/000635.bin	SemanticKitti/sequences/05/polar_512_prlb/000635.pt
05	000756	SemanticKitti/sequences/05/velodyne/000756.bin	SemanticKitti/sequences/05/polar_512_prlb/000756.pt
05	000764	SemanticKitti/sequences/05/velodyne/000764.bin	SemanticKitti/sequences/05/polar_512_prlb/000764.pt
05	000787	SemanticKitti/sequences/05/velodyne/000787.bin	SemanticKitti/sequences/05/polar_512_prlb/000787.pt
05	000826	SemanticKitti/sequences/05/velodyne/000826.bin	SemanticKitti/sequences/05/polar_512_prlb/000826.pt
05	000857	SemanticKitti/sequences/05/velodyne/000857.bin	SemanticKitti/sequences/05/polar_512_prlb/000857.pt
05	000911	SemanticKitti/sequences/05/velodyne/000911.bin	SemanticKitti/sequences/05/polar_512_prlb/000911.pt
05	000919	SemanticKitti/sequences/05/velodyne/000919.bin	SemanticKitti/sequences/05/polar_512_prlb/000919.pt
05	000930	SemanticKitti/sequences/05/velodyne/000930.bin	SemanticKitti/sequences/05/polar_512_prlb/000930.pt
05	000953	SemanticKitti/sequences/05/velodyne/000953.bin	SemanticKitti/sequences/05/polar_512_prlb/000953.pt
05	000981	SemanticKitti/sequences/05/velodyne/000981.bin	SemanticKitti/sequences/05/polar_512_prlb/000981.pt
05	001013	SemanticKitti/sequences/05/velodyne/001013.bin	SemanticKitti/sequences/05/polar_512_prlb/001013.pt
05	001032	SemanticKitti/sequences/05/velodyne/001032.bin	SemanticKitti/sequences/05/polar_512_prlb/001032.pt
05	001055	SemanticKitti/sequences/05/velodyne/001055.bin	SemanticKitti/sequences/05/polar_512_prlb/001055.pt
05	001100	SemanticKitti/sequences/05/velodyne/001100.bin	SemanticKitti/sequences/05/polar_512_prlb/001100.pt
05	001126	SemanticKitti/sequences/05/velodyne/001126.bin	SemanticKitti/sequences/05/polar_512_prlb/001126.pt
05	001163	SemanticKitti/sequences/05/velodyne/001163.bin	SemanticKitti/sequences/05/polar_512_prlb/001163.pt
05	001198	SemanticKitti/sequences/05/velodyne/001198.bin	SemanticKitti/sequences/05/polar_512_prlb/001198.pt
05	001254	SemanticKitti/sequences/05/velodyne/001254.bin	SemanticKitti/sequences/05/polar_512_prlb/001254.pt
05	001363	SemanticKitti/sequences/05/velodyne/001363.bin	SemanticKitti/sequences/05/polar_512_prlb/001363.pt
05	001424	SemanticKitti/sequences/05/velodyne/001424.bin	SemanticKitti/sequences/05/polar_512_prlb/001424.pt
05	001432	SemanticKitti/sequences/05/velodyne/001432.bin	SemanticKitti/sequences/05/polar_512_prlb/001432.pt
05	001548	SemanticKitti/sequences/05/velodyne/001548.bin	SemanticKitti/sequences/05/polar_512_prlb/001548.pt
05	001560	SemanticKitti/sequences/05/velodyne/001560.bin	SemanticKitti/sequences/05/polar_512_prlb/001560.pt
05	001568	SemanticKitti/sequences/05/velodyne/001568.bin	SemanticKitti/sequences/05/polar_512_prlb/001568.pt
05	001605	SemanticKitti/sequences/05/velodyne/001605.bin	SemanticKitti/sequences/05/polar_512_prlb/001605.pt
05	001721	SemanticKitti/sequences/05/velodyne/001721.bin	SemanticKitti/sequences/05/polar_512_prlb/001721.pt
05	001792	SemanticKitti/sequences/05/velodyne/001792.bin	SemanticKitti/sequences/05/polar_512_prlb/001792.pt
05	001826	SemanticKitti/sequences/05/velodyne/001826.bin	SemanticKitti/sequences/05/polar_512_prlb/001826.pt
05	001852	SemanticKitti/sequences/05/velodyne/001852.bin	SemanticKitti/sequences/05/polar_512_prlb/001852.pt
05	001866	SemanticKitti/sequences/05/velodyne/001866.bin	SemanticKitti/sequences/05/polar_512_prlb/001866.pt
05	001872	SemanticKitti/sequences/05/velodyne/001872.bin	SemanticKitti/sequences/05/polar_512_prlb/001872.pt
05	001896	SemanticKitti/sequences/05/velodyne/001896.bin	SemanticKitti/sequences/05/polar_512_prlb/001896.pt
05	002033	SemanticKitti/sequences/05/velodyne/002033.bin	SemanticKitti/sequences/05/polar_512_prlb/002033.pt
05	002072	SemanticKitti/sequences/05/velodyne/002072.bin	SemanticKitti/sequences/05/polar_512_prlb/002072.pt
05	002145	SemanticKitti/sequences/05/velodyne/002145.bin	SemanticKitti/sequences/05/polar_512_prlb/002145.pt
05	002181	SemanticKitti/sequences/05/velodyne/002181.bin	SemanticKitti/sequences/05/polar_512_prlb/002181.pt
05	002281	SemanticKitti/sequences/05/velodyne/002281.bin	SemanticKitti/sequences/05/polar_512_prlb/002281.pt
05	002316	SemanticKitti/sequences/05/velodyne/002316.bin	SemanticKitti/sequences/05/polar_512_prlb/002316.pt
05	002377	SemanticKitti/sequences/05/velodyne/002377.bin	SemanticKitti/sequences/05/polar_512_prlb/002377.pt
05	002454	SemanticKitti/sequences/05/velodyne/002454.bin	SemanticKitti/sequences/05/polar_512_prlb/002454.pt
05	002494	SemanticKitti/sequences/05/velodyne/002494.bin	SemanticKitti/sequences/05/polar_512_prlb/002494.pt
05	002502	SemanticKitti/sequences/05/velodyne/002502.bin	SemanticKitti/sequences/05/polar_512_prlb/002502.pt
05	002506	SemanticKitti/sequences/05/velodyne/002506.bin	SemanticKitti/sequences/05/polar_512_prlb/002506.pt
05	002564	SemanticKitti/sequences/05/velodyne/002564.bin	SemanticKitti/sequences/05/polar_512_prlb/002564.pt
05	002653	SemanticKitti/sequences/05/velodyne/002653.bin	SemanticKitti/sequences/05/polar_512_prlb/002653.pt
05	002681	SemanticKitti/sequences/05/velodyne/002681.bin	SemanticKitti/sequences/05/polar_512_prlb/002681.pt
05	002704	SemanticKitti/sequences/05/velodyne/002704.bin	SemanticKitti/sequences/05/polar_512_prlb/002704.pt
05	002711	SemanticKitti/sequences/05/velodyne/002711.bin	SemanticKitti/sequences/05/polar_512_prlb/002711.pt
05	002715	SemanticKitti/sequences/05/velodyne/002715.bin	SemanticKitti/sequences/05/polar_512_prlb/002715.pt
05	002739	SemanticKitti/sequences/05/velodyne/002739.bin	SemanticKitti/sequences/05/polar_512_prlb/002739.pt
05	002755	SemanticKitti/sequences/05/velodyne/002755.bin	SemanticKitti/sequences/05/polar_512_prlb/002755.pt
06	000027	SemanticKitti/sequences/06/velodyne/000027.bin	SemanticKitti/sequences/06/polar_512_prlb/000027.pt
06	000031	SemanticKitti/sequences/06/velodyne/000031.bin	SemanticKitti/sequences/06/polar_512_prlb/000031.pt
06	000079	SemanticKitti/sequences/06/velodyne/000079.bin	SemanticKitti/sequences/06/polar_512_prlb/000079.pt
06	000082	SemanticKitti/sequences/06/velodyne/000082.bin	SemanticKitti/sequences/06/polar_512_prlb/000082.pt
06	000110	SemanticKitti/sequences/06/velodyne/000110.bin	SemanticKitti/sequences/06/polar_512_prlb/000110.pt
06	000189	SemanticKitti/sequences/06/velodyne/000189.bin	SemanticKitti/sequences/06/polar_512_prlb/000189.pt
06	000208	SemanticKitti/sequences/06/velodyne/000208.bin	SemanticKitti/sequences/06/polar_512_prlb/000208.pt
06	000305	SemanticKitti/sequences/06/velodyne/000305.bin	SemanticKitti/sequences/06/polar_512_prlb/000305.pt
06	000384	SemanticKitti/sequences/06/velodyne/000384.bin	SemanticKitti/sequences/06/polar_512_prlb/000384.pt
06	000391	SemanticKitti/sequences/06/velodyne/000391.bin	SemanticKitti/sequences/06/polar_512_prlb/000391.pt
06	000431	SemanticKitti/sequences/06/velodyne/000431.bin	SemanticKitti/sequences/06/polar_512_prlb/000431.pt
06	000455	SemanticKitti/sequences/06/velodyne/000455.bin	SemanticKitti/sequences/06/polar_512_prlb/000455.pt
06	000474	SemanticKitti/sequences/06/velodyne/000474.bin	SemanticKitti/sequences/06/polar_512_prlb/000474.pt
06	000481	SemanticKitti/sequences/06/velodyne/000481.bin	SemanticKitti/sequences/06/polar_512_prlb/000481.pt
06	000537	SemanticKitti/sequences/06/velodyne/000537.bin	SemanticKitti/sequences/06/polar_512_prlb/000537.pt
06	000575	SemanticKitti/sequences/06/velodyne/000575.bin	SemanticKitti/sequences/06/polar_512_prlb/000575.pt
06	000604	SemanticKitti/sequences/06/velodyne/000604.bin	SemanticKitti/sequences/06/polar_512_prlb/000604.pt
06	000665	SemanticKitti/sequences/06/velodyne/000665.bin	SemanticKitti/sequences/06/polar_512_prlb/000665.pt
06	000729	SemanticKitti/sequences/06/velodyne/000729.bin	SemanticKitti/sequences/06/polar_512_prlb/000729.pt
06	000741	SemanticKitti/sequences/06/velodyne/000741.bin	SemanticKitti/sequences/06/polar_512_prlb/000741.pt
06	000751	SemanticKitti/sequences/06/velodyne/000751.bin	SemanticKitti/sequences/06/polar_512_prlb/000751.pt
06	000756	SemanticKitti/sequences/06/velodyne/000756.bin	SemanticKitti/sequences/06/polar_512_prlb/000756.pt
06	000792	SemanticKitti/sequences/06/velodyne/000792.bin	SemanticKitti/sequences/06/polar_512_prlb/000792.pt
06	000840	SemanticKitti/sequences/06/velodyne/000840.bin	SemanticKitti/sequences/06/polar_512_prlb/000840.pt
06	000853	SemanticKitti/sequences/06/velodyne/000853.bin	SemanticKitti/sequences/06/polar_512_prlb/000853.pt
06	000871	SemanticKitti/sequences/06/velodyne/000871.bin	SemanticKitti/sequences/06/polar_512_prlb/000871.pt
06	000915	SemanticKitti/sequences/06/velodyne/000915.bin	SemanticKitti/sequences/06/polar_512_prlb/000915.pt
06	000943	SemanticKitti/sequences/06/velodyne/000943.bin	SemanticKitti/sequences/06/polar_512_prlb/000943.pt
06	000959	SemanticKitti/sequences/06/velodyne/000959.bin	SemanticKitti/sequences/06/polar_512_prlb/000959.pt
06	000968	SemanticKitti/sequences/06/velodyne/000968.bin	SemanticKitti/sequences/06/polar_512_prlb/000968.pt
06	001019	SemanticKitti/sequences/06/velodyne/001019.bin	SemanticKitti/sequences/06/polar_512_prlb/001019.pt
06	001041	SemanticKitti/sequences/06/velodyne/001041.bin	SemanticKitti/sequences/06/polar_512_prlb/001041.pt
06	001061	SemanticKitti/sequences/06/velodyne/001061.bin	SemanticKitti/sequences/06/polar_512_prlb/001061.pt
06	001062	SemanticKitti/sequences/06/velodyne/001062.bin	SemanticKitti/sequences/06/polar_512_prlb/001062.pt
06	001083	SemanticKitti/sequences/06/velodyne/001083.bin	SemanticKitti/sequences/06/polar_512_prlb/001083.pt
07	000012	SemanticKitti/sequences/07/velodyne/000012.bin	SemanticKitti/sequences/07/polar_512_prlb/000012.pt
07	000017	SemanticKitti/sequences/07/velodyne/000017.bin	SemanticKitti/sequences/07/polar_512_prlb/000017.pt
07	000051	SemanticKitti/sequences/07/velodyne/000051.bin	SemanticKitti/sequences/07/polar_512_prlb/000051.pt
07	000077	SemanticKitti/sequences/07/velodyne/000077.bin	SemanticKitti/sequences/07/polar_512_prlb/000077.pt
07	000089	SemanticKitti/sequences/07/velodyne/000089.bin	SemanticKitti/sequences/07/polar_512_prlb/000089.pt
07	000147	SemanticKitti/sequences/07/velodyne/000147.bin	SemanticKitti/sequences/07/polar_512_prlb/000147.pt
07	000172	SemanticKitti/sequences/07/velodyne/000172.bin	SemanticKitti/sequences/07/polar_512_prlb/000172.pt
07	000227	SemanticKitti/sequences/07/velodyne/000227.bin	SemanticKitti/sequences/07/polar_512_prlb/000227.pt
07	000238	SemanticKitti/sequences/07/velodyne/000238.bin	SemanticKitti/sequences/07/polar_512_prlb/000238.pt
07	000263	SemanticKitti/sequences/07/velodyne/000263.bin	SemanticKitti/sequences/07/polar_512_prlb/000263.pt
07	000310	SemanticKitti/sequences/07/velodyne/000310.bin	SemanticKitti/sequences/07/polar_512_prlb/000310.pt
07	000352	SemanticKitti/sequences/07/velodyne/000352.bin	SemanticKitti/sequences/07/polar_512_prlb/000352.pt
07	000406	SemanticKitti/sequences/07/velodyne/000406.bin	SemanticKitti/sequences/07/polar_512_prlb/000406.pt
07	000473	SemanticKitti/sequences/07/velodyne/000473.bin	SemanticKitti/sequences/07/polar_512_prlb/000473.pt
07	000531	SemanticKitti/sequences/07/velodyne/000531.bin	SemanticKitti/sequences/07/polar_512_prlb/000531.pt
07	000546	SemanticKitti/sequences/07/velodyne/000546.bin	SemanticKitti/sequences/07/polar_512_prlb/000546.pt
07	000550	SemanticKitti/sequences/07/velodyne/000550.bin	SemanticKitti/sequences/07/polar_512_prlb/000550.pt
07	000570	SemanticKitti/sequences/07/velodyne/000570.bin	SemanticKitti/sequences/07/polar_512_prlb/000570.pt
07	000601	SemanticKitti/sequences/07/velodyne/000601.bin	SemanticKitti/sequences/07/polar_512_prlb/000601.pt
07	000605	SemanticKitti/sequences/07/velodyne/000605.bin	SemanticKitti/sequences/07/polar_512_prlb/000605.pt
07	000648	SemanticKitti/sequences/07/velodyne/000648.bin	SemanticKitti/sequences/07/polar_512_prlb/000648.pt
07	000661	SemanticKitti/sequences/07/velodyne/000661.bin	SemanticKitti/sequences/07/polar_512_prlb/000661.pt
07	000670	SemanticKitti/sequences/07/velodyne/000670.bin	SemanticKitti/sequences/07/polar_512_prlb/000670.pt
07	000706	SemanticKitti/sequences/07/velodyne/000706.bin	SemanticKitti/sequences/07/polar_512_prlb/000706.pt
07	000707	SemanticKitti/sequences/07/velodyne/000707.bin	SemanticKitti/sequences/07/polar_512_prlb/000707.pt
07	000780	SemanticKitti/sequences/07/velodyne/000780.bin	SemanticKitti/sequences/07/polar_512_prlb/000780.pt
07	000919	SemanticKitti/sequences/07/velodyne/000919.bin	SemanticKitti/sequences/07/polar_512_prlb/000919.pt
07	001037	SemanticKitti/sequences/07/velodyne/001037.bin	SemanticKitti/sequences/07/polar_512_prlb/001037.pt
07	001042	SemanticKitti/sequences/07/velodyne/001042.bin	SemanticKitti/sequences/07/polar_512_prlb/001042.pt
07	001072	SemanticKitti/sequences/07/velodyne/001072.bin	SemanticKitti/sequences/07/polar_512_prlb/001072.pt
07	001084	SemanticKitti/sequences/07/velodyne/001084.bin	SemanticKitti/sequences/07/polar_512_prlb/001084.pt
09	000033	SemanticKitti/sequences/09/velodyne/000033.bin	SemanticKitti/sequences/09/polar_512_prlb/000033.pt
09	000056	SemanticKitti/sequences/09/velodyne/000056.bin	SemanticKitti/sequences/09/polar_512_prlb/000056.pt
09	000058	SemanticKitti/sequences/09/velodyne/000058.bin	SemanticKitti/sequences/09/polar_512_prlb/000058.pt
09	000077	SemanticKitti/sequences/09/velodyne/000077.bin	SemanticKitti/sequences/09/polar_512_prlb/000077.pt
09	000141	SemanticKitti/sequences/09/velodyne/000141.bin	SemanticKitti/sequences/09/polar_512_prlb/000141.pt
09	000152	SemanticKitti/sequences/09/velodyne/000152.bin	SemanticKitti/sequences/09/polar_512_prlb/000152.pt
09	000180	SemanticKitti/sequences/09/velodyne/000180.bin	SemanticKitti/sequences/09/polar_512_prlb/000180.pt
09	000209	SemanticKitti/sequences/09/velodyne/000209.bin	SemanticKitti/sequences/09/polar_512_prlb/000209.pt
09	000259	SemanticKitti/sequences/09/velodyne/000259.bin	SemanticKitti/sequences/09/polar_512_prlb/000259.pt
09	000340	SemanticKitti/sequences/09/velodyne/000340.bin	SemanticKitti/sequences/09/polar_512_prlb/000340.pt
09	000401	SemanticKitti/sequences/09/velodyne/000401.bin	SemanticKitti/sequences/09/polar_512_prlb/000401.pt
09	000450	SemanticKitti/sequences/09/velodyne/000450.bin	SemanticKitti/sequences/09/polar_512_prlb/000450.pt
09	000555	SemanticKitti/sequences/09/velodyne/000555.bin	SemanticKitti/sequences/09/polar_512_prlb/000555.pt
09	000605	SemanticKitti/sequences/09/velodyne/000605.bin	SemanticKitti/sequences/09/polar_512_prlb/000605.pt
09	000619	SemanticKitti/sequences/09/velodyne/000619.bin	SemanticKitti/sequences/09/polar_512_prlb/000619.pt
09	000745	SemanticKitti/sequences/09/velodyne/000745.bin	SemanticKitti/sequences/09/polar_512_prlb/000745.pt
09	000759	SemanticKitti/sequences/09/velodyne/000759.bin	SemanticKitti/sequences/09/polar_512_prlb/000759.pt
09	000793	SemanticKitti/sequences/09/velodyne/000793.bin	SemanticKitti/sequences/09/polar_512_prlb/000793.pt
09	000824	SemanticKitti/sequences/09/velodyne/000824.bin	SemanticKitti/sequences/09/polar_512_prlb/000824.pt
09	000836	SemanticKitti/sequences/09/velodyne/000836.bin	SemanticKitti/sequences/09/polar_512_prlb/000836.pt
09	000874	SemanticKitti/sequences/09/velodyne/000874.bin	SemanticKitti/sequences/09/polar_512_prlb/000874.pt
09	000891	SemanticKitti/sequences/09/velodyne/000891.bin	SemanticKitti/sequences/09/polar_512_prlb/000891.pt
09	000916	SemanticKitti/sequences/09/velodyne/000916.bin	SemanticKitti/sequences/09/polar_512_prlb/000916.pt
09	000968	SemanticKitti/sequences/09/velodyne/000968.bin	SemanticKitti/sequences/09/polar_512_prlb/000968.pt
09	000999	SemanticKitti/sequences/09/velodyne/000999.bin	SemanticKitti/sequences/09/polar_512_prlb/000999.pt
09	001019	SemanticKitti/sequences/09/velodyne/001019.bin	SemanticKitti/sequences/09/polar_512_prlb/001019.pt
09	001048	SemanticKitti/sequences/09/velodyne/001048.bin	SemanticKitti/sequences/09/polar_512_prlb/001048.pt
09	001186	SemanticKitti/sequences/09/velodyne/001186.bin	SemanticKitti/sequences/09/polar_512_prlb/001186.pt
09	001198	SemanticKitti/sequences/09/velodyne/001198.bin	SemanticKitti/sequences/09/polar_512_prlb/001198.pt
09	001217	SemanticKitti/sequences/09/velodyne/001217.bin	SemanticKitti/sequences/09/polar_512_prlb/001217.pt
09	001240	SemanticKitti/sequences/09/velodyne/001240.bin	SemanticKitti/sequences/09/polar_512_prlb/001240.pt
09	001287	SemanticKitti/sequences/09/velodyne/001287.bin	SemanticKitti/sequences/09/polar_512_prlb/001287.pt
09	001337	SemanticKitti/sequences/09/velodyne/001337.bin	SemanticKitti/sequences/09/polar_512_prlb/001337.pt
09	001379	SemanticKitti/sequences/09/velodyne/001379.bin	SemanticKitti/sequences/09/polar_512_prlb/001379.pt
09	001409	SemanticKitti/sequences/09/velodyne/001409.bin	SemanticKitti/sequences/09/polar_512_prlb/001409.pt
09	001467	SemanticKitti/sequences/09/velodyne/001467.bin	SemanticKitti/sequences/09/polar_512_prlb/001467.pt
09	001470	SemanticKitti/sequences/09/velodyne/001470.bin	SemanticKitti/sequences/09/polar_512_prlb/001470.pt
09	001536	SemanticKitti/sequences/09/velodyne/001536.bin	SemanticKitti/sequences/09/polar_512_prlb/001536.pt
09	001546	SemanticKitti/sequences/09/velodyne/001546.bin	SemanticKitti/sequences/09/polar_512_prlb/001546.pt
10	000012	SemanticKitti/sequences/10/velodyne/000012.bin	SemanticKitti/sequences/10/polar_512_prlb/000012.pt
10	000013	SemanticKitti/sequences/10/velodyne/000013.bin	SemanticKitti/sequences/10/polar_512_prlb/000013.pt
